id,empresa,nps,npstipo,causa1,causa2,causa3,region,prod,verbatim
2000183098,Claro,10,Promotores,La atención al cliente,Cordialidad en la atención (telefónica locales comerciales),Cordialidad en la atención telefónica,SUR,Prepago,PORQUE YO HASTA AHORA NO HE TENIDO PROBLEMA ES EFICIENTE LA OPERADORA
2000152403,Movistar,8,Neutros,La atención al cliente,Atención en servicio técnico,Atención en servicio técnico,LITORAL,Mixto,HE NO ME GUSTO DESDE UN PRINCIPIO QUE CUANDO SOLICITE LA LINEA SE ME HABIA ACTIVADO DESPUES DE 3 SEMES UNOS SERVICIOS TECNICOS
2000156067,Claro,9,Promotores,La atención al cliente,Cordialidad en la atención (telefónica locales comerciales),Cordialidad en la atención telefónica,LITORAL,Prepago,NUNCA TUVE PROBLEMA AL COMUNICARME
2000168215,Movistar,0,Detractores,Los servicios adicionales (música videos juegos email re,Redes sociales (Facebook Twitter etc),Contratar dar de baja servicios adicionales,SUR,Postpago,ME ROBA LOS MEGAS POR INTERNET NO CUMPLE CON LO DICE
2000001866,Movistar,8,Neutros,Los servicios adicionales (música videos juegos email re,Descarga de música,Descarga de videos,AMBA,Prepago,LA SEÑAL ES MUY MALA SE CORTA DEMASIADA
2000004837,Movistar,9,Promotores,La modalidad de pago de la factura y compra de producto,Facilidad de compra (pago de factura compra de crédito),Email,AMBA,Prepago,NUNCA TUVO PROBLEMAS CON LA SEÑAL
2000167288,Personal,10,Promotores,La atención al cliente,Resolución de problemas (en la atención telefónica en los l,Resolución de problemas en la atención telefónica,SUR,Mixto,PORQUE SON ACCESIBLES VOS LE PLANTEAS ALGUN PROBLEMA Y RESUELVEN EL TEMA ECONOMICO MAS QUE NADA
2000004320,Movistar,9,Promotores,La calidad y cobertura de la señal,Cobertura de la señal (para Solo voz yo sms),Cobertura de la señal,AMBA,Prepago,no me quedo sin señal muy raras vecesTIENE MUY BUENOS PLANES
2810000005,Personal,7,Neutros,Los servicios adicionales (música videos juegos email re,Redes sociales (Facebook Twitter etc),Contratar dar de baja servicios adicionales,AMBA,Prepago,DEBE MEJORAR EL INTERNET PORQUE 50 MEGAS DURA 10 MINUTOS Y DEBE MEJORARLO
2810000008,Personal,8,Neutros,La calidad y cobertura de la señal,Calidad de llamadas,Calidad de llamadas,AMBA,Mixto,BONOS EXTRAS TENER MAS VELOCIDAD EL ALCANZE
2000010034,Movistar,8,Neutros,La (variedad disponibilidad precio) de los equipos celular,Variedad de equipos (marcas y modelos),Oferta de accesorios,AMBA,Postpago,QUE SEA MAS CLARA LA FACTURA Y QUE NO LLEGE AL TERMINO LA FACTURA Y QUE CUANDO QUIERO PASAR SALDO A OTRO CELULAR EL MONTO ES MUY BAJO DEBE SER MAS ALTO
2810000050,Personal,7,Neutros,La atención al cliente,Resolución de problemas (en la atención telefónica en los l,Resolución de problemas en la atención telefónica,AMBA,Mixto,ATENCION AL CLIENTE LO QUE PIDA EL CLIENTE SE CUMPLA IMCUPLE LO QUE PIDE EL CLIENTE
2000176309,Claro,7,Neutros,La calidad y cobertura de la señal,Cobertura de la señal (para Solo voz yo sms),Cobertura de la señal,SUR,Mixto,LA SEÑAL EN EL SUR
2000035273,Movistar,8,Neutros,Los precios y variedad de planespacks,Packs (sms + internet sms+minutos contestador nros grati,Otros,MEDITERRANEA,Prepago,MEJORAR UN POCO MAS DE LA SEÑAL YA QUE EN UNOS LUGARES NO HAY MUCHA SEÑAL COMO EN MEDIO DE UN EDIFICIO DE 10 PLANATAS YA EN LA SEGUNDA PLANTA NO HAY SEÑAL
2000021317,Movistar,8,Neutros,Los precios y variedad de planespacks,Precio del plan,Precio del planBeneficios en las recargas (Doble crédito m,MEDITERRANEA,Mixto,REALMENTE LOS VALORES DE LOS PLANES SON CAROS
2000039398,Claro,8,Neutros,El sistema de beneficios CLUB (puntos descuentos a socios,Diferencial en el servicio (mayor vigencia de packs regalos,Autonomía de chequeo de consumo cuentas y pago online,MEDITERRANEA,Prepago,8 POR DECIR PORQUE YO NO TENGO PROBLEMAS CON CLARO
2000021672,Claro,9,Promotores,La atención al cliente,Resolución de problemas (en la atención telefónica en los l,Resolución de problemas en la atención telefónica,MEDITERRANEA,Mixto,MINUTOS QUE ME DAN
2000027725,Personal,5,Detractores,La calidad y cobertura de la señal,Otros,Otros,LITORAL,Mixto,POR UN TEMA DE CONTRATO YA QUE A TRAVES DE LA COMPRA DE UN EQUIPO NO ME INDICARON QUE EL MISMO VENIA CON UN PLAN BLACK YO NO SABIA DEL MISMO Y ME INDICARON QUE NO PODIA HACER CAMBIO DEL PLAN HASTA NOVIEMBRE DEL AÑO PASADO Y EL PRECIO ERA MUY EXCESIVO
2000022615,Movistar,9,Promotores,La calidad y cobertura de la señal,Estabilidad de conexión a internet desde el celular,Estabilidad de conexión a internet desde el celular,MEDITERRANEA,Mixto,PORQUE SIEMPRE BRINDA BUEN SERVICIO Y EL ROOMING ES DE BUEN SERVICIO Y DE BAJO COSTO
2810000315,Personal,8,Neutros,La calidad y cobertura de la señal,Cobertura de la señal (para Solo voz yo sms),Cobertura de la señal,AMBA,Prepago,TIENE QUE MEJORAR LOS DATOS DE NAVEGACION
2810000413,Personal,8,Neutros,Los precios y variedad de planespacks,Packs (sms + internet sms+minutos contestador nros grati,Otros,AMBA,Mixto,DEBE MEJORAR LA SEÑAL EL INTERNETY POR EJEMPLO NO SE SI ES DONDE VIVO PERO NO HAY SEÑAL ME LLAMAN Y SE CORTA LA COMUNICACION AL INTERNET SE LE CARGA MAS MEGAS Y NO TE ABRE TARDA EN CARGAR LAS PAGINAS
2810000422,Personal,8,Neutros,La modalidad de pago de la factura y compra de producto,Facilidad para encontrar puntos de venta y pago,Descarga de juegos y aplicaciones,AMBA,Mixto,EL TEMA DE FACTURACION DESPUES DE 2 COMPRAS AL MES NO PUEDES SEGUIR PAGANDO CON LA TARJETA
2000000053,Claro,9,Promotores,La atención al cliente,Tiempo de espera en la atención (telefónica locales comerci,Tiempo de espera en la atención telefónica,AMBA,Mixto,POR EL TIEMPO QUE LO TENGO NO TUVE PROBLEMAS EN LA SEÑAL EN LOS LUGARES LEJOS COMO CHANCOMUCO PARA EL USO DEL INTERNET INSTAGRAM FACEBOOK
2000005773,Movistar,10,Promotores,La atención al cliente,Resolución de problemas (en la atención telefónica en los l,Resolución de problemas en la atención telefónica,AMBA,Mixto,PORQUE NO TENGO NINGUN PROBLEMA Y DAN SOLUCION INMEDIATA
2810000440,Personal,7,Neutros,Los precios y variedad de planespacks,Precio del plan,Precio del planBeneficios en las recargas (Doble crédito m,AMBA,Mixto,LOS PRECIO TENER UN PLAN MAS ECONOMICO LAS VECES QUE HE LLAMADO ME HAN CONTESTA BIEN CUALQUIER HORA
2000023398,Personal,8,Neutros,La modalidad de pago de la factura y compra de producto,Facilidad de compra (pago de factura compra de crédito),Email,MEDITERRANEA,Mixto,POR DEBE DE DAR O SEGUIR CON LAS PROMOCIONES Y DAR PARA LOS JUBILADOS  TARIFAS DE PERMANENTESPARA QUE NO SUBAN
2810000466,Personal,7,Neutros,El sistema de beneficios CLUB (puntos descuentos a socios,Facilidad de adquirir puntos,Claridad y simplicidad de la factura,AMBA,Mixto,MEJORAR LOS BENEFICIOS DE 2X1 PARA IR AL CINE
2810000526,Personal,10,Promotores,La modalidad de pago de la factura y compra de producto,Facilidad de compra (pago de factura compra de crédito),Email,AMBA,Mixto,PORQUE TIENE PRECIOS ACCESIBLES EN COMPARACION CON MOVISTAR EL ABONO FIJO QUE ESTOY PAGANDO ESTA BIEN YA QUE NO ES MUY COSTOSO Y LOS MINUTOS QUE ME DAN CUANDO TENGO UNA DUDA ME RESUELVEN TIENEN BUENA ATENCION
2000001765,Movistar,8,Neutros,La (variedad disponibilidad precio) de los equipos celular,Precio del equipo,Duración de la garantía,AMBA,Mixto,TENDRIA QUE DAR MAS GIGAS DE DATOS
2810000572,Personal,10,Promotores,La atención al cliente,Cordialidad en la atención (telefónica locales comerciales),Cordialidad en la atención telefónica,AMBA,Mixto,PORQUE SIEMPRE TIENE TIENE DATOS LA VERDAD NO TENGO EJEMPLO PORQUE ME SRIVE EN TODOS EN MEGAS EN DATOS
2000041299,Claro,10,Promotores,El sistema de beneficios CLUB (puntos descuentos a socios,Diferencial en el servicio (mayor vigencia de packs regalos,Autonomía de chequeo de consumo cuentas y pago online,MEDITERRANEA,Mixto,PORQUE SIEMPRE HA ESTADO A LA ALTURA DE LAS CIRCUNSTANCIAS HA ESTADO BIEN EL TELEFONO LA LINEA DONDE LA NECESITO ESTA
2810000624,Personal,8,Neutros,Los precios y variedad de planespacks,Precio del plan,Precio del planBeneficios en las recargas (Doble crédito m,AMBA,Mixto,LOS MEGAS DEL PLAN YA QUE NO DURAN MUCHO
2000034883,Movistar,8,Neutros,Los precios y variedad de planespacks,Precio del plan,Precio del planBeneficios en las recargas (Doble crédito m,MEDITERRANEA,Mixto,LAS TARIFAS LOS SERVICIOS LAS PROMOCIONES MEJORAR SU COBERTURA DE INTERNET
2000013516,Movistar,10,Promotores,La atención al cliente,Cordialidad en la atención (telefónica locales comerciales),Cordialidad en la atención telefónica,AMBA,Prepago,por el servicio durante 0 años estoy y no tengo problemas solo que hace poco tube un problema de recarga pero me solucionaron el problema
2810000704,Personal,5,Detractores,La atención al cliente,Resolución de problemas (en la atención telefónica en los l,Resolución de problemas en la atención telefónica,AMBA,Prepago,PORQUE A VECES NO INFORMAN BIEN LAS COSAS COMO ACTUALIZAR Y NO ME SIENTO INFORMODA COMO CONSUMIDORA
2000035765,Movistar,10,Promotores,Los precios y variedad de planespacks,Plan todo en uno (combina llamados mensajes de texto datos,Precio del equipo,MEDITERRANEA,Prepago,PORQUE EL TEMA DEL INTERNET ANDA PERFECTO EL TEMA DEL INTERNET Y LA SEÑAL NO SE LE VA NUNCA
2000167757,Personal,10,Promotores,Los precios y variedad de planespacks,Plan todo en uno (combina llamados mensajes de texto datos,Precio del equipo,SUR,Mixto,PORQUE CUANDO TENGO PERSONAL NUNCA ME HE QUEDADO SIN SEÑAL Y SIEMPRE ME PUEDO COMUNICAR CON OTROS OPERADORES
2810000862,Personal,7,Neutros,Los precios y variedad de planespacks,Packs (sms + internet sms+minutos contestador nros grati,Otros,AMBA,Mixto,LOS COSTOS DEL SERVICIO DEL LOS PLANES
2000037628,Personal,7,Neutros,Los servicios adicionales (música videos juegos email re,Redes sociales (Facebook Twitter etc),Contratar dar de baja servicios adicionales,MEDITERRANEA,Mixto,POR LA CUOTA FIJA SOLO SEA FIJA Y QUE PREGUNTEN A UNO SI ESTAN DE ACUERDO CON EL PAGOPORQUE CUANDO TENIA PREPAGO ERA MEJOR Y  AHORA QUE TENGO NO ES TAN BUENA PARA LAS MEGAS
2810000912,Personal,7,Neutros,Los precios y variedad de planespacks,Precio del plan,Precio del planBeneficios en las recargas (Doble crédito m,AMBA,Mixto,ME COBRAN DE MAS Y POCA DURACION DE LO QUE OFRECE NUNCA ME DURA EL MES
2810000929,Personal,0,Detractores,La calidad y cobertura de la señal,Cobertura de la señal (para Solo voz yo sms),Cobertura de la señal,AMBA,Mixto,NO TIENE BUENA SEÑAL PARA LAS LLAMADAS MENSAJES WHATSAPP CUANDO CAMBIAN EL MONTO A PAGAR NO TE AVISAN
2000023466,Claro,7,Neutros,La calidad y cobertura de la señal,Cobertura de la señal (para Solo voz yo sms),Cobertura de la señal,MEDITERRANEA,Mixto,MEJORAR LA SEÑAL EN EL INTERIOR DE CORDOBA
2810001017,Personal,8,Neutros,La modalidad de pago de la factura y compra de producto,Otros Especificar,Mensajerías instantánea  servicio chat (ej Blackberry Wha,AMBA,Mixto,ES UN POCO DE CARO Y LA ATENCION AL CLIENTE DEMORA
2000041947,Claro,5,Detractores,La modalidad de pago de la factura y compra de producto,Recepción a tiempo de la factura,Otros,MEDITERRANEA,Mixto,PORQUE FUERON AUMENTARON EL SERVICIO NO TENGO INTERNET NO PUEDO UTILIZAR EL INTERNET PARA QUE MI HIJA ESTUDIE TENGO MUY POCA SEÑAL EN LA CASA
2000024337,Claro,8,Neutros,La (variedad disponibilidad precio) de los equipos celular,Financiación de equipos (cuotas sin interés  cuotas fijas),Opción de comodato,MEDITERRANEA,Prepago,EL TEMA DEL INTERNET POR EJEMPLO NO ALCANZA LAS GIGAS PARA EL USO DEL INTERNET
2000042231,Claro,5,Detractores,La calidad y cobertura de la señal,Calidad de llamadas,Calidad de llamadas,MEDITERRANEA,Postpago,DIGAMOS EL INTERNET NO LE FUNCIONA BIEN
2810001161,Personal,8,Neutros,La (variedad disponibilidad precio) de los equipos celular,Ofertas  promociones en equipos (2x1 oferta web días espe,Diferencial en el servicio (mayor vigencia de packs regalos,AMBA,Mixto,CLIENTE CALIFICA CON 8 PERO INDICA QUE NO DEBE MEJORAR NADA
2810001181,Personal,8,Neutros,La calidad y cobertura de la señal,Calidad de llamadas,Calidad de llamadas,AMBA,Mixto,MAS SENCILLA LA PAGINA NO ME RESULTA AMIGABLE
2810001197,Personal,6,Detractores,La calidad y cobertura de la señal,Calidad de envío de mensajes (SMS yo Whatsapp yu otras apl,Calidad de envío de mensaje de texto (SMS),AMBA,Mixto,PORQUE TIENE MALA SEÑAL CUANDO LLAMO SE CAE Y SE TERMINA RAPIDO LOS DATOS
2000028391,Movistar,5,Detractores,La calidad y cobertura de la señal,Cobertura de la señal (para Solo voz yo sms),Cobertura de la señal,LITORAL,Mixto,TODO ES CARO AUMENTA TODONO SE LO QUE ME COBRAN
2000026101,Claro,8,Neutros,Los precios y variedad de planespacks,Otros Especificar,Financiación de equipos,MEDITERRANEA,Mixto,ME RESULTA CARO SIN EMBARGO LOS OTROS ESTAN IGUAL
2000028837,Movistar,5,Detractores,La calidad y cobertura de la señal,Estabilidad de conexión a internet desde el celular,Estabilidad de conexión a internet desde el celular,LITORAL,Mixto,MEJORAR LOS PRECIOS EL PAQUETE DE DATOS ME PARECE MUY CARO
2000022491,Claro,4,Detractores,Los servicios adicionales (música videos juegos email re,Redes sociales (Facebook Twitter etc),Contratar dar de baja servicios adicionales,MEDITERRANEA,Postpago,PORQUE LAS DESCARFGAS CONSUME LO RAPIDO Y EL ABONO NO LE DURE UN MES NO LE DAN ABANO DE 7G Y TIENE UNA LINEA MAS DE 7 AÑOS Y NO SIRVEN LLAMDAS NI MENSAJES
2000034806,Movistar,8,Neutros,El sistema de beneficios CLUB (puntos descuentos a socios,Facilidad de adquirir puntos,Claridad y simplicidad de la factura,MEDITERRANEA,Mixto,MEJORAR LOS COSTOS QUE SON ELEVADOS QUE SEAN MAS COMPETITIVOS CON LAS DEMAS OPERADORAS MEJORAR EL INTERNET
2810001358,Personal,10,Promotores,La calidad y cobertura de la señal,Velocidad de conexión a internet desde el celular,Velocidad de conexión a internet desde el celular,AMBA,Postpago,ME VA PERFECTO EN QUE TENGO SEÑAL POR LOS LUGARES DE LA COSTA EL CREDITO ME DURA UN MONTON TIENE PARA LLAMADAS GRATUITAS DE PERSONAL A PERSONAL
2000040145,Claro,8,Neutros,La modalidad de pago de la factura y compra de producto,Facilidad de compra (pago de factura compra de crédito),Email,MEDITERRANEA,Mixto,NO TENGO PROBLEMAS Y CALIFICO CON UN 8 PORQUE SITENGO BUENA SEÑAL NO TENGO PROBLEMAS EN GENERAL NI CUANDO LLAMO TODO ES BUENO
2810001413,Personal,6,Detractores,La calidad y cobertura de la señal,Estabilidad de conexión a internet desde el celular,Estabilidad de conexión a internet desde el celular,AMBA,Mixto,POR LA FALTA DE INTERNET YA QUE HAY CIERTOS LUGARES EN LOS QUE NO TENGO INTERNET PARA NAVEGAR
2000032950,Claro,8,Neutros,La calidad y cobertura de la señal,Cobertura de la señal (para Solo voz yo sms),Cobertura de la señal,LITORAL,Postpago,EL SERVICIO DE LAS ANTENAS EN ALGUNOS LUGARES SE QUEDA SIN SEÑAL COMOE EN LA ZONA DONDE VIVO
2000039432,Claro,5,Detractores,La calidad y cobertura de la señal,Cobertura de la señal (para Solo voz yo sms),Cobertura de la señal,MEDITERRANEA,Prepago,NO TENGO SEÑAL A VECES DEBO SALIR DE MI CASA A LA VEREDA PARA ENCONTRAR SEÑAL
2810001581,Personal,4,Detractores,Los precios y variedad de planespacks,Precio del plan,Precio del planBeneficios en las recargas (Doble crédito m,AMBA,Mixto,MI PLAN NO ES LO QUE TUVE EN EL CONVENIO ME AUMENTAN Y NO ME DICEN ME COMUNICO Y ME CORTAN
2810001597,Personal,5,Detractores,La calidad y cobertura de la señal,Otros,Otros,AMBA,Mixto,A VECES UNO QUIERE VER LOS ESPACIOS PUCLITARIOS YOUTOBE Y EL INTERNET SE CORTA Y NO TENGO ACCESO
2000022312,Claro,10,Promotores,La atención al cliente,Resolución de problemas (en la atención telefónica en los l,Resolución de problemas en la atención telefónica,MEDITERRANEA,Mixto,ESTA TODO PERFECTO TIENE BUENA SEÑAL
2000005361,Movistar,10,Promotores,La calidad y cobertura de la señal,Cobertura de la señal (para Solo voz yo sms),Cobertura de la señal,AMBA,Mixto,LA SEÑAL TIENE MEJOR ANTENA DE SEÑAL SIEMPRE ESTOY COMUNICADA
2810001688,Personal,6,Detractores,Los precios y variedad de planespacks,Packs (sms + internet sms+minutos contestador nros grati,Otros,AMBA,Mixto,LOS PRECIOS DE MI FACTURA ME PARECE BARATO SOLO CON LA PROMOCION Y ME COBRARAN EL DOBLE SIN ELLA BAJA SEÑAL POR EL NORTE DE ARGENTINA
2000030576,Movistar,10,Promotores,La atención al cliente,Variedad de puntos de contacto y atención al cliente,Variedad de puntos de contacto y atención al cliente,LITORAL,Prepago,PORQUE CON MOVISTAR TENGO MEJOR SEÑAL Y MOVISTAR DA MAS BENEFICIOS MAS QUE OTRAS LINEAS ME PUEDO COMUNICAR MEJOR Y ME DAN SOLUCION RAPIDO
2000031997,Claro,9,Promotores,La imagen de la compañía operadora de servicio celular y sus,Confiabilidad de la marca,#NULL!,LITORAL,Prepago,NO TIENE NINGUN MOTIVO
2810001753,Personal,10,Promotores,La calidad y cobertura de la señal,Cobertura de la señal (para Solo voz yo sms),Cobertura de la señal,AMBA,Mixto,FUNCIONA BIEN EL INTERNTET TIENE BUENA VELOCIDAD TIENE 4G
2810001780,Personal,10,Promotores,La (variedad disponibilidad precio) de los equipos celular,Otros Especificar,Otros,AMBA,Mixto,TENGO BUENA SEÑAL EN TODOS LADOS LAS LLAMADAS SON GRATUITAS LA ATENCION ES BUENA
2810001430,Personal,5,Detractores,La calidad y cobertura de la señal,Estabilidad de conexión a internet desde el celular,Estabilidad de conexión a internet desde el celular,AMBA,Mixto,porque no hay señal se va el wasap esta lento por momento no tenes nada por momento vuelve la señal
2000022510,Movistar,8,Neutros,El sistema de beneficios CLUB (puntos descuentos a socios,Diferencial en el servicio (mayor vigencia de packs regalos,Autonomía de chequeo de consumo cuentas y pago online,MEDITERRANEA,Prepago,EL CONSUMO DE MEGAS PORQUE ANTES ESTABA MAS BARATO Y AHORA ESTA UN POCO MAS COSTOSO
2000092600,Movistar,5,Detractores,La atención al cliente,Otros,Otros,SUR,Mixto,TENGO DIFICULTATDES PARA COMUNICARME AVECES LLAMO Y DICE QUE ESTA OCUPADO Y RESULTA QUE LA PERSONA NO UTILIZA EL CELULAR Y RESULTA QUE MI LLAMDA NO ENTRABA AVECES POR AHI ME SUCEDE QUE SE CORTA DE REPENTE Y DEBO VOLVER A LLAMAR
2810001855,Personal,10,Promotores,La calidad y cobertura de la señal,Cobertura de la señal (para Solo voz yo sms),Cobertura de la señal,AMBA,Mixto,PORQUE NO HE TENIDO NINGUN PROBLEMA CON MI LINEA
2000019922,Movistar,7,Neutros,La calidad y cobertura de la señal,Cobertura de la señal (para Solo voz yo sms),Cobertura de la señal,MEDITERRANEA,Prepago,QUE NO ME SALGA TAN CARAS LAS LLAMADAS EL WHATSAPP ES LENTO PARA BAJAR LAS FOTOS Y DEMAS DATOSAUDIO ETC NO SE SI ES LA LIENAINTERNET O MI MOVIL
2000022223,Personal,8,Neutros,La calidad y cobertura de la señal,Velocidad de conexión a internet desde el celular,Velocidad de conexión a internet desde el celular,MEDITERRANEA,Mixto,LA CONECTIVIDAD DE INTERNET POR ALGUNOS LUGARES POR EJEMPLO DENTRO DEL EDIFICIO DE DONDE TRABAJO
2000040879,Claro,7,Neutros,La calidad y cobertura de la señal,Estabilidad de conexión a internet desde el celular,Estabilidad de conexión a internet desde el celular,MEDITERRANEA,Mixto,POR EL INTERNET ES LENTO POR LA ZONA DONDE VIVOPERO EN OTROS SITIOS SI HAY SEÑAL
2000029449,Movistar,10,Promotores,La imagen de la compañía operadora de servicio celular y sus,Marca que mi familia y amigos utilizan,#NULL!,LITORAL,Prepago,RECOMIENDO A MOVISTAR POR QUE SIEMPRE TIENE BUENA SEÑAL SIEMPRE TE DAN BUENAS PROMOCIONESME GUSTA Y NO LO CAMBIO POR OTRA COMPAÑIA
2810001972,Personal,10,Promotores,La calidad y cobertura de la señal,Calidad de llamadas,Calidad de llamadas,AMBA,Mixto,NO TENGO INCOVENIENTE PARA COMUNICARME NO ME CORTA LA LINEA A LA HORA DE CANCELAR
2000031083,Personal,5,Detractores,La calidad y cobertura de la señal,Estabilidad de conexión a internet desde el celular,Estabilidad de conexión a internet desde el celular,LITORAL,Mixto,MAL SERVICIO DE INTERNET MAL DE TODOS LOS CELULARES
2810002001,Personal,10,Promotores,La calidad y cobertura de la señal,Calidad de llamadas,Calidad de llamadas,AMBA,Mixto,SIEMPRE TIENE LINEA NUNCA SE CAE EL SISTEMA CUANDO TENGO DUDA LA EMPRESA ME ATIENDE Y ME RESPONDE LA DUDA
2000033203,Personal,5,Detractores,La calidad y cobertura de la señal,Cobertura de la señal (para Solo voz yo sms),Cobertura de la señal,LITORAL,Mixto,NO TENGO BUENA SEÑAL NO ES PROBLEMA DE PERSONAL ES LA ZONA ME VOY A LORENZO O ROSARIO Y VUELA LA SEÑAL ES ACA DONDE TENGO ESE PROBLEMA FALTA DE SEÑAL ACA DEBERIA HABER UNA ANTENA ACA
2810002089,Personal,5,Detractores,Los precios y variedad de planespacks,Precio del plan,Precio del planBeneficios en las recargas (Doble crédito m,AMBA,Mixto,ME HAN ROBADO EL CELULAR MASD DE AÑO Y PERSONAL NO SE HIZO CARGO DE REPONERLO ASI ESTUVIERA EN SEGUROS TENEMOS ECONOMICO PRECIOS DE FACTURACION
